,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
MAPK1,-0.8595504306666555,-1.3679973194276962,0.31383560222607143,0.09344604148337429,-0.6916519552067152,-0.044412360225355704,-1.0878180038630234,-2.021794478417318,-1.7685910819432173,0.4025208344495298,inf,-0.8567808525079278,-0.1917317436177294,0.11638980097045269,-0.9110739224381257,-0.8723453729337342,-3.2841481286132734,-1.3573971106439142,-0.774758058092318,-0.6356204991146546,3.4182143359962285,-0.1279008482394669,0.2483101886597207,0.13088937066557366,0.2789880096546976,-1.1267918006740187,-0.6616504196518991,0.6251860104808301,1.4614145235031053,-0.20161913045064894,0.08449646518112013,0.34425363337277687,2.724448929336899,-1.3052097441411092,1.9971981554974598,-0.29555289188552536,-0.9314527971636827,-0.5236140633086652,1.1985643138599291,1.0350808166731313,-1.7141359693580853,-2.2979188836915485,0.7282305698793268,-0.054142405199817764,-0.26622560030067166,1.2434711631012585,-0.5501850226085935
S100A6,-0.4012326796772829,-1.491859915381164,0.24487475605861356,-0.48619783923800347,-3.269091565001366,0.43929870569030993,-2.290714892606891,1.2795249823136008,-1.9043768452725007,inf,inf,-0.8885828954726249,0.9256807027656714,-0.7505564260191836,-0.5078027033325868,-1.1543290992022142,-2.81005743776784,-1.999376972633271,-1.8149882986141745,-1.7856388851746317,0.2331437996810981,-0.19063686928850077,0.5559351938952729,-3.076600629378775,-0.0354171943061533,-2.2776982723519943,0.11150473779038891,0.6520652674280819,inf,0.6408656572153623,-0.2729774606716222,-0.29055219572884394,inf,-0.020577262169086966,1.7771203340847561,1.0851873226251976,-1.2675997802786036,0.12133874823313266,1.2683026012321372,0.667006947918691,-0.569109554681646,-0.09985338475765068,0.260558822649813,-0.6375585666991871,-0.5006007616515835,-0.4465237211932321,-0.2989930507152219
APP,0.32550494129892366,0.32865845654903836,0.4644225213061455,0.6687010483563495,-1.1890524662139728,0.13157399503883851,-0.7010972802932418,1.6767745888912562,0.21215018680035533,0.2978962027783438,inf,-0.4888169623381126,0.4004968452098951,-2.3847628448979123,-0.5809193245044427,-0.4329990305507594,-2.4898448909554673,0.3386669365977714,-0.5587922446729592,-1.6909733919334897,0.9071145752004542,-0.48002697235809316,0.31237741736753355,-0.47079015115676115,0.7512002372828714,-0.389157586955268,-0.6176651419486644,0.9320214845611444,-1.9651382030554447,-0.03016594962323403,0.8267978561770318,1.1000092905413705,1.9417523925530793,-0.7853007744816435,1.4992911691327468,0.9691659328586932,-1.106982864586943,0.03412697987653664,1.3474492192976566,0.862325761021689,0.05149792546845489,-3.402543515362742,0.5736541162327851,0.44115568589472853,0.451707553336212,0.9322252240854578,-0.019236825309933134
JAK1,-0.15980523660241708,-1.4089249253311231,0.44756377717297013,0.12397242874220862,-1.2316481704991562,0.12202524835725857,-1.3675121911098054,0.24504217777485227,-1.2340868248636123,0.3197730528514735,inf,-1.0803911699458337,-0.2502573560872278,-1.5364802715632129,-1.0710893747970447,-0.6371487241505316,-2.3520557004257805,-1.1932835599221956,-1.0413144411927,-1.0146146061670989,2.2208620100090966,-0.22559311298013004,0.17255395553340003,-0.03506834680868863,-0.3294879435205051,-0.8143393248404247,-0.6104782264448851,-0.24456323492788262,-0.9432613529823136,0.20466301271970336,-0.19640482996558908,0.17506272572309062,0.6417011477388428,-1.0625490832308022,1.4931596125152444,0.5560965437466479,-0.6115516781693999,0.17911167181043097,0.8504032651649239,0.7837614466962655,-1.3226119225332922,-3.573311743232001,0.2379789616878338,-0.3003943957734668,-0.3609599105863404,0.18384234972028196,-0.37625241085642885
MAPK1IP1L,-0.7850949576560966,-1.1436537706271575,0.31787472113786397,0.37027436141886627,-1.350067426928984,-0.3140306134635027,-1.3392692768421295,-1.2974020680816973,-1.3487539388111036,0.4663997110568218,,-0.9093114680159435,-0.433619236674776,-0.8315322879468011,-0.6446768905546131,-0.6444176264515679,-4.009677796194079,-1.3015670647000595,-0.5949956842900823,-1.0752013689136628,2.5075860620357124,-0.3891244859520374,0.326898277327792,-0.8356483964190309,0.3557776742342055,-1.3846693428125592,-0.7332385300966163,-0.7638521615306286,0.7883278059441912,-0.28303045409815997,1.2089828717919127,0.7631970443567473,1.7883278059441914,-1.6587706343349564,0.6050627491126374,-0.19653866688187202,-0.8418474862107502,-0.48158981688984137,0.464860714833425,0.6254457671044178,-1.050623346192995,-2.2340400070842565,0.08504533803427693,-0.029540900007185518,0.013508684362217482,1.4870152010199051,-0.14337287155524442
NFKBIA,-0.9660200004455747,-1.4399327537616073,-0.785138764116459,-1.1648168873367881,-3.1419119965234366,-0.9310816134448648,-2.404989811917802,-0.7125358684441776,-2.3924739597703217,-1.389306680691646,inf,-2.411908109628773,-1.0483717045228238,-4.295802199512751,-1.1773337771008163,-1.393766443171691,-1.719060205596559,-1.8838927377877237,-2.271140145278479,-2.639006954030525,0.13943514358956924,0.9117671949050896,-0.3386473366425314,-0.7674232271579604,-1.3874681870345618,-1.513955006665698,-1.4166346228044084,-1.7344797974211654,-0.3304129916380737,-0.021226850985879193,-0.7077992444715384,-0.6709708354197756,0.9326214141957232,0.8244920342049614,0.8198775156323995,3.47571326472728,0.8256806689067983,-0.10714063548885108,0.5330858840945,1.3747713286377583,-1.7924272332878464,-2.7678183039453716,-0.1815941546603008,0.07082676622144154,-1.0786217327289511,-0.046167367666418005,-0.4885901114774245
PIK3AP1,-0.12231959460924478,-0.26300539056907507,-0.1392882989122096,-4.780260931252347,inf,-0.04339995838886212,-3.8609877792027536,-0.6366946303659617,-2.1383787360553286,3.5949756045584933,,-2.5760176642713035,-0.77005228291408,inf,-2.336320394357549,-2.0200578693242464,0.1531018757173673,-2.082203864422247,-2.3783417712702515,0.12554615319680915,1.137955814695956,0.7141433588353792,-0.09776541217357577,2.1344861975500202,-2.696455544825202,-5.195894462368168,-0.3192000868495714,-0.13703239718208865,0.5245862766670991,-0.44743493814413354,-0.2582878465463332,-2.504204269271186,5.10954877738825,0.08897153829764753,0.505456271791126,0.4312037296401009,1.770115492271111,-3.533823035949246,-0.4463601946989051,-0.13797863164948776,-1.9169900199410626,-3.9128190356402013,0.7838291033385182,0.6080823206720634,0.7326563886928712,0.9952411212894531,-1.2617356796846564
RIOK2,0.82360290662772,0.2524784114696412,0.2946293816509757,-1.3207902066128725,-1.2423902032078271,-0.1690901112382532,-1.5390205783132165,-3.268052216656521,0.3632631408297542,inf,,-0.2531789401749851,-0.6014857227686357,inf,-0.4174180510807835,-0.29755273885097827,-3.7093554945305214,-1.3231728579238646,-0.12240444071591125,0.5406227584778204,5.09983790242745,1.3947190458682168,0.7461396136183134,-1.5353260947554745,0.2775883526440293,0.07093118432891211,0.131937651714164,1.0553835662055358,1.8474250007634174,0.20413374805416604,1.0312578766508278,0.5832976779813249,inf,-0.036520237784035244,1.044361463925009,-0.9166804677780299,-1.1826307633058835,-1.6593148120309307,0.08711111138435092,-0.23650336013090395,inf,inf,0.18066840887861083,-0.23061076738834124,0.4471275746513692,1.3207186889903486,-0.35246203760566963
RPL11,-0.3146948567379406,-0.6581320214364211,0.03657906453043354,-0.09766225847787549,-1.5974355901313393,0.04514656113102393,-1.8421792235717616,0.7615041009202372,-0.9279846942621293,-0.12207912119622022,,-0.5471180126325537,-0.5780237748118744,-1.3541784527376992,-0.13608946989059711,-0.6103264729862508,-2.126685159708384,-1.3685337457147648,-1.5474697546733838,-0.54631723306448,0.5012469967546177,-0.10361729971479947,-0.7410049561679264,-2.7181905062963123,-0.5047381293130795,-1.4598565306322338,-0.7188905502426589,1.0108427407828253,0.199848973691149,-0.8009866016033095,0.7162899291026453,0.21021085076494284,inf,-0.5778386202373508,1.3939921332111853,0.12078507556068942,-1.5754182442209532,-0.014360198954448412,-0.19271503004358298,0.5108438981713951,-1.4477386289000287,-1.0151639172796976,0.5745690177825052,-0.006247389696379034,-0.019430233320773396,-0.007656241877040373,-0.8767069067000351
RPL26,-0.22440316552795436,-0.31276811329297555,-0.06493383325191,-0.37034800423764547,-1.6067580523727902,-0.04586037830996187,-2.244812697991342,-1.7008484453954917,-2.5716711567995887,-0.15522683630650574,inf,-1.3172313219090495,-0.2799022459083048,-1.1919142164328305,-0.33626472751601855,-0.763301730370968,-2.4102488147958043,-1.151821725387522,-1.5311664092393302,-0.5510605148196263,-0.18259522723135693,-0.5811126161572964,-0.798171479974124,-2.6594308457453026,-1.235558689091703,-1.4870700931910783,-1.04220216707252,0.956595743400584,1.2821784760007984,-1.054912761182404,0.7515022552008042,-0.05979553632625533,3.166701258580858,-0.18709720013505574,1.071322687126175,-0.42126549601033375,-1.5895784012096834,-0.10329982925925914,-0.40050083824424115,0.5335972248566723,-1.1759852450148232,-0.39623493581029096,0.5645976250383148,-0.22805379163759892,-0.3310744688691948,-0.05212946120889316,-1.11764448622593
SOCS2,-0.6799754202102495,-0.08844512323568592,-0.007052454514903954,0.35057843284574064,-3.940255373414929,-0.23256983042963325,-2.0993822247703884,-1.2870476564744862,-0.5450288345819913,inf,,-2.916030569767679,-0.07160337088536783,inf,-0.4047898384828743,-0.9954179090580846,-4.407220664737628,-1.0210380281309726,-0.8646637302814728,-2.572279911008128,5.289968460582345,0.543146276941456,0.8230734226336476,-2.233191264962581,-3.7422049124504397,-1.8493264072146451,-1.0998122864772788,-1.642100430095414,4.091463966779247,0.08874852580997392,0.33339270644372093,0.3829321672450356,4.091463966779247,-0.2489585808209029,0.861069466547655,2.172050723905669,-1.6581035121765368,-0.5498250601804321,0.8746727683474812,1.6505939703831465,-1.3777768868451434,-1.9309038462492054,-1.160255125826716,0.3331303802533462,0.5023380473938946,2.1349176499109923,-0.1297616753071789
SOCS2-AS1,-0.9170957550179735,0.2034265727558673,-0.2105050717310761,1.2871344735484578,inf,0.6724624156563319,-0.47541641437569654,-1.3171040553702953,inf,inf,,-2.209121374497287,-2.2231245783089175,inf,-0.9063549101720431,0.08797951997390087,inf,-0.9376405990989813,-1.781266301249488,inf,8.04372445746284,2.1779906139612266,0.6631065388962448,inf,inf,inf,-0.519237824740091,-2.391451396830378,3.7983731620496437,inf,inf,-0.11863290444413338,inf,inf,0.6225388006922808,0.7318861968806448,-3.3820610052021567,inf,1.1507152753218632,-1.0208961027483343,inf,inf,-1.1903115247225253,1.4338605888928873,-0.2186961029843491,2.518576330156015,-0.4523566059510253
SOCS4,-0.8494558486234641,-1.320562964975438,0.26997011825639095,1.1716204973443924,-1.7930482211424483,0.17064227528535444,-0.9168419993856236,-2.841093593101597,-4.117933798460423,inf,,-2.016903878229175,0.18750174670611786,inf,-1.1320518041265315,0.061591434242818724,inf,-2.011334399608425,-0.6533262405892737,-1.1475387832067356,4.912455579844552,0.2570031665605664,0.6582414552495822,-0.22348763644003056,0.700458123348217,-1.424585279413246,-0.9920788490254775,0.20331818799597776,0.4670287022607342,-0.09107040399796823,-0.39386925919993143,0.9775982964887397,3.0519912029818905,-3.368537969243318,1.7187700016251557,-0.0007706857937239192,-0.3514181458968592,-0.8620495265452438,0.9645467455540125,1.283921719995959,-3.2749638539311126,-3.970376610046566,-0.5216559845114328,-0.4075501638613771,-0.8826426507813439,1.4085735513202686,0.0589120942606929
SOCS5,-0.26019935788937154,-1.1200236869969007,0.32085800103814976,0.48003221777489513,-2.475515110743391,-0.22698032118556738,-0.9014285027937539,-4.962482410010425,-1.6246127712540381,inf,inf,-0.8544997291374101,-0.15195911052482378,inf,-0.24490415733975573,-0.08169281518436955,-3.7498353241236995,-2.7786901867958815,0.7585058949945472,-1.1779289762279896,4.950862904604605,0.5188448662174356,0.472606245518381,-0.25387782946128484,0.9151804281634931,-0.1919410666007127,-0.37529907446997096,0.5332899416206344,1.1529948074095133,0.2093538045388355,-0.009221952942344923,0.8129070117558935,inf,-2.3989281622645677,2.0545077074017986,0.11322903052019614,-0.6995486368420415,0.759636977013196,0.04663128179117127,0.41107280396118634,-1.7203915462312096,-3.284410504897787,-0.2507273786414948,-0.5858276530223501,0.3501960284051863,1.2216427252669848,0.3846657114647149
SOCS6,-1.2219995898477383,-0.05859833730198877,0.05915570547906514,0.5181103212881178,-0.7189915010347606,-0.06796640808266342,-1.0745155651937264,-1.8421633712619452,-0.37370962269541336,inf,inf,-1.1492181896677711,-0.10923905951336416,inf,-1.012414049709955,-0.5290415388413903,-4.09284738796598,-2.706664751359325,-1.3023629400662458,-3.8428691349576387,5.034763017181925,0.1218171186873574,-0.0165602788785661,2.0811820118090663,1.216024554095931,0.5805240869769388,-0.20975130968010025,0.7291619893385481,3.5363482519917877,0.16391687305984712,1.2327284839365278,1.3217963089244757,inf,-2.741940226106859,1.0234396498742502,-2.037137955379696,-1.1510851574624967,0.9571932945336095,0.8411227416988203,-0.33048863637137793,-1.648366110794656,inf,0.1326260659407792,-0.2857475154098948,1.5990517377397355,2.9411852004689782,1.4679184023245253
SOCS7,-1.2207339068318201,inf,0.20047026908081333,0.36367623763513784,-0.4965232142956684,0.25317293696504045,0.49962815982678044,3.0872794128793988,0.9957746668546659,1.684431322608462,inf,-1.3381701063286613,0.7529126143073892,inf,-1.2240920851974049,-0.8636297562535681,-3.9634885056183697,-0.11787425037441526,-0.9614999525249154,-1.3915821577226584,6.410445810646614,0.3988404218347821,-0.14682523789276594,-0.20449660512216639,0.16095886530611422,0.17936825262577183,-1.477926204055316,0.7602161485110924,4.880828535411975,-0.3147886494646117,1.362087366284139,0.4116268270854445,4.0063594174958315,-1.6125813437592431,1.5064354868365626,-0.3228165723109325,-1.3778700853401613,1.1740150181315616,0.7589775188527189,0.33943862733893126,-2.5190072284470424,inf,-0.3973627685551774,-0.8390657861599511,-1.4305701601633063,1.6093218289241216,-0.6590624685876446
STAT3,-0.46851450830926605,-1.1399609306529659,0.549418743106659,0.3630780127526503,-0.36464225024826447,0.01367836348928715,-0.47512130949676185,1.0304043866910917,-1.0431522202789836,-0.41126295247036926,inf,-0.5943290536007426,0.18822618311266112,-1.8147739044612932,-0.3329574597820128,0.20273906929970228,-2.3824218198802742,-1.1709177146865655,0.24461717988797962,-1.1324435668719306,2.068896199182027,-0.11116497612305795,0.9008233575329788,0.7400772792546904,-0.06648030449357296,-0.5419403591020999,-0.9562299635824408,0.4878980455424674,0.573630155139434,0.6533936186902499,0.6750486566410179,0.7580628219934162,1.495627643138156,-0.13648421762269536,1.4691424619733955,1.20380232940479,-0.9181985071167218,0.6676188626193168,1.267655299053068,1.5388264107446177,-0.7484627438452325,-3.6522710519741586,-0.3915190171719484,-0.8368912854168694,-1.4271485728633906,0.017280933044551677,-0.8746104106227439
STAT4,-1.1092893402200885,-2.6808235172297272,3.9406819969636353,2.224544775729266,-1.697055220865694,3.8474595227061132,-1.3156136908584495,-1.2013541453558845,inf,inf,,-3.5084089637617204,3.4769835676284413,inf,1.368925030765141,1.1653200832991795,inf,inf,1.4659992635181045,2.5453893594572543,5.721727742611509,0.5053292468037694,3.5340773904637954,1.0100088875866584,-0.4990047599011999,2.1308393395008056,-0.8703817587195523,-1.2189001767236407,2.9141230720640494,3.6494824754615496,4.16155535971412,1.3630979139604804,4.499085572785206,1.1868866496707382,3.9522665256518428,2.3067264196767407,2.4781814364561883,inf,3.0109577169802026,4.496458625387002,1.2804607649829365,-2.523282240243251,-0.615129996070814,-0.6286618452485362,-0.495624768037596,2.3092401407632153,2.7778354454576264
STAT5A,0.6665131166202636,-1.6856642644215405,0.7016626274110701,0.9615082522541342,-2.249598361535803,0.8077219775359151,-0.5462287366411961,3.066823601858716,0.5841869509061913,inf,,-0.8251937172682726,0.679484858547105,inf,0.6184425124831258,0.06963461760253804,-2.301526153579655,-0.3303810162518451,-0.174006718402345,1.1963796128722728,4.580740117335411,0.7682551317106695,0.07037973005776621,inf,0.2703801943160477,-1.32859439677783,-0.9494876884385693,0.1329916746806742,2.909282324872236,0.5858764136251675,1.8985188362389909,1.2612161822999308,inf,0.634343509000622,1.6892300021767166,2.5786117144231695,-0.8679108267464974,0.8359773701702744,1.8168685472225725,1.3589529839957342,-0.27208237568717203,inf,0.5055601388212276,0.04232935097439607,-0.9394677524700725,1.4539544481522675,-1.0515479005713102
STAT5B,-0.7919561178197018,-1.9090536649127288,0.9096835568815288,1.2444211069560638,-0.574998494832406,0.9217852426571737,-0.2695058180584581,0.466579895976568,-1.2752629395887904,inf,,-0.46915880057973625,0.858131462746607,0.8805268466239766,0.6949643786751126,0.6693992513833508,-1.742403504296196,-1.7712583669683852,-0.4272570659431145,0.9887014384487693,4.087651924119057,-0.24815738605017792,1.0171990979270602,0.016588396200007745,1.981505937044562,-0.6539945300744319,-1.0722163255966908,0.1175170540358885,1.8378960178260975,0.6958468151281434,0.998209866885154,1.8436086109062448,3.1009304236598916,0.5471031128987822,3.0113134541593305,0.8438206449888698,-0.8937506781841922,1.530029599539845,1.5222119373570788,1.9979289409684062,-1.560956632958662,inf,0.05084519222357707,-0.40557280814927044,0.2758606132066302,3.7733100518880134,0.6315634659876025
TRAF2,1.2634294154845993,0.09737660767844612,0.5820262360672347,-3.0972221151754895,-1.111931516161921,0.3740967948298216,-0.8824930795997274,-0.008116521168867604,0.623198836317403,inf,,-1.0927789182382541,-0.4142135769454831,inf,-1.483356576838385,-1.4890221466924412,-1.3158624016508218,-2.5146422657653233,-0.03633987302846735,-1.0658841486424815,3.9641484706375567,0.6046142391446394,-0.15112660103829897,0.27320449740306335,-1.2358091500847934,-0.9278931455701566,-0.9825365989940139,2.5874037148802107,3.692323196972218,0.5650776080689929,0.8397884688093673,0.11172035094712839,inf,inf,1.9524277296344572,1.2703617476342346,-1.05217207625998,-0.26582171915123465,1.1586761093766729,-0.27596967452731586,0.1286188755205029,0.6699553839437703,-0.29636148979994414,-2.5976956499603987,0.39863592921370733,1.124957671516513,-4.35128636750473
ZNFX1,-0.11457636030678452,-1.4826978120185847,0.8306267145374586,0.5692520022306695,-1.205506606035014,0.8986907479566087,-0.0847744289153209,2.055009329351764,-1.7329896293171974,inf,inf,-1.3323095648805796,0.8883246306603303,-0.641167777439706,-0.3347307642948526,-0.09477160657473864,-3.819313285686984,-1.4855980689744623,-0.04519228399612569,-0.036839951851620444,3.7143276616722756,-0.122277414446544,1.4739106891336864,0.3547161140880664,0.36027563942995994,0.01868889102873948,-0.11946619364886776,-1.020043696214057,1.4601720806954959,1.5148923231399611,1.5733767820740605,1.372937989867027,1.2377796593590482,0.009641172976780708,2.5242649729025386,1.5855457105216877,-0.5974431359907647,1.4120571615271733,1.8251502267828366,1.6762589252127151,-0.7898695077944992,-3.199625652948248,0.15598556819540213,0.9015163495243398,0.5323076292906702,0.8182916984102035,0.1849651724928422
